F2_FOLLOWER,F2_FOLLOWED
9558,88
9558,60857
9558,10458
9558,2417
9558,41278
9558,41280
98702,9305
98702,308
98702,14166
98702,3419
98702,22042
98702,14185
98702,13134
98702,2417
16936,4
16936,994
16936,7394
16936,11819
16936,6236
16936,2153
16936,15596
16936,670
16936,8292
16936,6425
16936,18142
16936,4348
16936,677
16936,2753
16936,6835
16936,44807
16936,1805
16936,4378
16936,16091
16936,34900
193649,88
193649,48299
193649,3419
193649,677
18798,8126
18798,389
18798,11029
18798,9305
18798,400
18798,12824
18798,88814
18798,7942
18798,18849
18798,2369
18798,2153
18798,11036
18798,10837
18798,11329
18798,10685
18798,14166
18798,12879
18798,6078
18798,6080
18798,16978
18798,16770
18798,6909
18798,6019
18798,11050
18798,39645
18798,78048
18798,2230
18798,14838
18798,19265
18798,556
18798,9972
18798,5473
18798,65919
18798,19274
18798,34170
18798,5771
18798,205389
18798,19284
18798,4378
18798,10925
18798,17182
18798,39666
18798,56352
18798,138255
18798,86320
30255,8755
30255,7551
30255,14075
30255,43772
30255,2417
213228,5969
213228,6002
510,4
510,1945
510,1267
510,1276
510,308
510,8460
510,677
41529,25683
189778,1597
189778,640
189778,46
189778,2153
189778,461
189778,502
113142,423
113142,51849
113142,7067
113142,70262
113142,51332
113142,14308
113142,52694
113142,130949
113142,29542
113142,99266
113142,86258
113142,81641
113142,51887
113142,50157
113142,130778
170099,2662
170099,88
170099,677
170099,4372
170099,26158
170099,3998
170099,13811
170099,15210
170099,115126
170099,11852
170099,2177
170099,126457
170099,26177
77840,1945
77840,15393
77840,5114
77840,885
77840,38762
213439,1276
213439,88
213439,3369
50226,205
50226,33833
50226,7533
50226,6949
50226,6951
50226,6958
50226,2417
50226,9036
213503,1945
213503,59784
8576,369
8576,1103
8576,2477
8576,1276
8576,5226
8576,40936
8576,9964
8576,59654
8576,7501
60684,2662
60684,205
60684,431
60684,762
60684,461
60684,88
60684,5393
60684,11619
60684,322
60684,71
60684,9972
60684,2417
60684,139663
60684,36989
60684,9604
60684,9605
60684,26103
60684,40429
60684,11569
60684,2351
60684,95295
60684,71665
213518,213519
154652,83451
154652,88
154652,65187
100554,52
100554,20368
100554,9139
100554,48299
100554,3419
100554,677
100554,322
100554,97560
100554,10458
100554,19343
100554,9972
100554,44620
100554,2417
100554,11921
100554,8122
213602,88
35636,1276
35636,5571
105736,4
105736,1920
105736,3115
105736,141189
105736,5247
105736,3994
105736,22181
105736,2836
105736,12281
105736,195339
213664,37009
213664,31989
213664,78647
213664,138351
213664,22958
156826,1276
156826,71
156826,2836
213704,88
213704,3419
213704,677
213704,3369
213704,6079
213704,2696
213704,71
213704,9964
213704,5163
33288,27730
33288,7533
33288,6940
33288,33283
33288,8711
33288,63841
33288,14075
33288,19159
33288,11960
33288,33305
40585,44562
7801,3562
7801,1240
7801,5704
7801,21692
7801,77657
7801,104
7801,36634
7801,2369
7801,1276
7801,17133
7801,462
7801,54912
7801,88
7801,17511
7801,25892
7801,19210
7801,14926
7801,14164
7801,5226
7801,14166
7801,8292
7801,85241
7801,3361
7801,102292
7801,26418
7801,2817
7801,16970
7801,18142
7801,4464
7801,22376
7801,47885
7801,6080
7801,16770
7801,69583
7801,17680
7801,88761
7801,8391
7801,832
7801,23265
7801,150799
7801,19604
7801,18086
7801,21832
7801,11388
7801,2169
7801,22808
7801,556
7801,9972
7801,559
7801,5473
7801,52761
7801,3013
7801,2173
7801,5771
7801,54832
7801,3808
7801,13808
7801,4377
7801,43912
7801,3636
7801,12159
7801,9604
7801,15295
7801,41278
7801,23973
7801,10147
7801,50270
7801,8208
7801,7501
7801,91242
7801,15871
7801,130043
7801,122173
7801,196931
7801,145888
7801,17360
7801,26321
213776,2567
213776,2696
6625,8126
6625,10973
6625,26867
6625,1256
6625,10837
6625,48761
6625,6909
6625,7690
6625,76170
6625,23200
6625,10853
6625,165806
6625,3808
6625,77937
6625,88429
6625,19880
6625,21159
6625,14813
213862,88
213862,677
25742,36
25742,2298
25742,2308
25742,1945
25742,1267
25742,19792
25742,308
25742,151039
25742,3419
25742,677
25742,119222
25742,2577
25742,10530
213880,2153
213880,456
213880,5011
213880,2417
128795,205
128795,3094
128795,762
128795,2153
128795,5189
128795,456
128795,1276
128795,18125
128795,3972
128795,5226
128795,11991
128795,478
128795,5016
128795,91510
128795,9161
128795,832
128795,19604
128795,43742
128795,71
128795,26153
128795,12022
128795,46117
128795,71848
128795,45893
39127,28107
39127,65541
39127,14075
39127,44191
39127,60386
39127,61753
174289,9800
174289,1945
174289,88
174289,308
174289,9351
174289,90280
174289,22051
33983,1267
33983,2480
137262,59026
137262,137237
137262,59027
137262,59012
137262,137238
137262,137239
137262,137240
137262,103921
137262,137241
137262,137242
137262,137243
137262,137244
137262,137245
137262,137246
137262,137247
137262,137248
137262,137249
137262,137251
137262,137252
137262,137253
137262,137254
137262,137255
137262,137256
137262,74207
137262,137258
137262,137264
137262,322
137262,137267
137262,137268
137262,137269
137262,137270
137262,137271
137262,13505
137262,137272
137262,137273
137262,137274
137262,60686
137262,137276
137262,137277
137262,137278
137262,137282
137262,137283
137262,137284
137262,137285
137262,137286
137262,13506
137262,137287
137262,137288
137262,91264
137262,137290
137262,125946
137262,137291
137262,137292
137262,137293
137262,137294
137262,137296
137262,13509
137262,137301
137262,137306
137262,137308
137262,137311
137262,13510
137262,49212
137262,137317
137262,137319
137262,137321
137262,137326
137262,137327
137262,137328
40029,370
40029,400
40029,208867
40029,36970
40029,80920
40029,2177
80293,205
80293,370
80293,77156
80293,11176
80293,2153
80293,677
80293,25507
80293,75909
80293,6078
80293,16976
80293,6081
80293,13552
80293,60857
80293,6039
80293,1805
80293,144247
80293,13134
80293,125279
80293,1999
80293,14308
80293,18065
80293,4378
80293,2417
80293,16091
80293,10072
80293,171892
80293,36525
80293,32669
80293,22236
80293,85314
23489,1238
23489,15328
23489,1267
23489,2480
23489,131752
23489,677
23489,885
23489,832
23489,15196
23489,32883
23489,1999
23489,81633
95566,370
95566,67484
95566,95619
95566,10086
95566,62457
95566,56357
95566,213991
214009,1267
48526,54647
48526,37933
48526,210834
48526,7271
48526,166682
58344,3419
8409,2779
8409,8404
8409,47505
8409,9208
8409,9223
8409,39089
8409,9254
98075,88
98075,194811
98075,16210
91432,55460
91432,37009
91432,88
91432,50927
91432,81102
91432,83122
91432,39885
80087,369
80087,423
80087,14907
80087,439
80087,3343
80087,1276
80087,88
80087,17511
80087,473
80087,5226
80087,14166
80087,20367
80087,41849
80087,39877
80087,14442
80087,54258
80087,46795
80087,22510
80087,7406
80087,92274
80087,502
80087,48305
80087,42634
80087,35611
80087,5193
80087,511
80087,4177
80087,17680
80087,86496
80087,35726
80087,46046
80087,3603
80087,3604
80087,8391
80087,26398
80087,78362
80087,3547
80087,2143
80087,23956
80087,9964
80087,53950
80087,556
80087,13123
80087,3623
80087,70782
80087,59896
80087,54917
80087,18038
80087,2175
80087,13808
80087,37438
80087,17175
80087,168740
80087,22990
80087,39889
80087,580
80087,17185
80087,7501
80087,85423
80087,38920
80087,27723
80087,22240
80087,3228
80087,70536
213140,88
213140,677
213140,51166
35519,35509
35519,2696
35519,214193
511,4407
511,7468
511,13654
511,2222
511,6241
511,7942
511,53930
511,52
511,36487
511,19593
511,4665
511,438
511,439
511,3542
511,42947
511,3343
511,11036
511,19582
511,10969
511,15724
511,468
511,56968
511,473
511,5226
511,14166
511,20367
511,39877
511,54258
511,46795
511,7480
511,27794
511,17136
511,25089
511,15397
511,45356
511,22510
511,7406
511,5406
511,492
511,502
511,62906
511,505
511,13773
511,36840
511,506
511,15184
511,22380
511,2753
511,6080
511,80087
511,4177
511,885
511,17680
511,86496
511,48277
511,35726
511,46046
511,15188
511,3603
511,3604
511,5137
511,8391
511,3606
511,26398
511,27811
511,832
511,20385
511,78362
511,540
511,3547
511,37685
511,2143
511,86501
511,43716
511,27307
511,15196
511,23956
511,11388
511,553
511,5284
511,92775
511,10853
511,13123
511,86358
511,50401
511,13798
511,19178
511,54275
511,67950
511,7584
511,54917
511,24704
511,13516
511,35729
511,18038
511,2175
511,51247
511,12751
511,13808
511,13139
511,17175
511,43725
511,15210
511,13820
511,30383
511,11953
511,15214
511,54286
511,17185
511,17190
511,2203
511,54292
511,103517
511,7501
511,73898
511,5795
511,14957
511,26174
511,15219
511,83389
511,88278
511,38920
511,19883
511,54305
511,49138
511,88712
511,13879
511,27314
511,59194
511,3228
511,19886
204549,205
204549,88
204549,3419
204549,677
78043,9305
78043,677
78043,6081
78043,510
78043,115296
24387,1999
24387,2836
24387,12700
148660,16770
148660,90023
105938,88
105938,140704
3147,5228
3147,5664
114425,2662
114425,205
114425,2153
114425,48314
114425,18176
114425,2417
114425,2177
125869,2662
125869,205
125869,11981
125869,5226
125869,5011
125869,677
125869,8391
125869,13790
125869,39660
125869,2417
125869,42831
125869,9605
125869,129505
125869,95640
125869,26174
125869,214358
125869,49131
125869,11571
132463,13134
132463,18065
132463,48238
132463,35837
214380,205
55807,46
55807,510
55807,3748
55807,1405
113561,4665
113561,69589
113561,2696
113561,9941
113561,107644
113561,181755
113561,10202
113561,11571
113561,27314
85283,370
85283,5810
85283,461
85283,88
85283,5011
85283,4475
85283,3419
85283,677
85283,502
85283,5859
85283,3604
85283,51021
85283,8391
85283,23956
85283,71
85283,13798
85283,17538
85283,2175
85283,2417
85283,2177
85283,11444
81364,18034
81364,18036
81364,5406
81364,190624
214479,308
214479,214480
94815,88
9560,18125
9560,88
9560,677
9560,16772
174750,9498
174750,27859
174750,43017
126944,11844
126944,1267
126944,15596
126944,151980
126944,28462
126944,88
126944,677
16978,7903
16978,17915
16978,111627
16978,11193
16978,6078
16978,24888
16978,4974
16978,6019
16978,35401
16978,66142
16978,11208
16978,29477
16978,2733
16978,13871
16978,10072
16978,10925
16978,13364
16978,13153
16978,17192
16978,91242
16978,48238
16978,193405
16978,99456
16978,45843
16978,17205
16978,61075
16978,26256
31084,8755
31084,50305
31084,61873
31084,6940
31084,37115
31084,20923
31084,56426
31084,14064
31084,7551
31084,35334
31084,30218
31084,35738
31084,31732
31084,38815
31084,33694
31084,16527
31084,57977
31084,35245
31084,39124
31084,50325
31084,44446
31084,35128
31084,14589
31084,14075
31084,8903
31084,57229
31084,57993
31084,27741
31084,95989
31084,40550
31084,64993
31084,35348
31084,16530
31084,54375
31084,57384
31084,61884
31084,31224
31084,28092
31084,14611
31084,60035
31084,14615
31084,56757
31084,39336
31084,21017
31084,47015
31084,61891
31084,16358
31084,58048
31084,47164
31084,44018
31084,63793
31084,34236
31084,96022
31084,50341
31084,112707
31084,77583
31084,35304
31084,70654
31084,21041
31084,52329
31084,58068
31084,118527
31084,37532
31084,119927
31084,30639
31084,64729
31084,30228
31084,102406
31084,31681
31084,19159
31084,64484
31084,57525
31084,35375
31084,103294
31084,63143
31084,45013
31084,55965
31084,35376
31084,63144
31084,53383
31084,104056
31084,32972
82995,66838
82995,214597
170938,119578
170938,170947
170938,170950
170938,10367
214646,88
214646,677
214646,3604
214646,22051
102870,15148
102870,1276
102870,88
102870,63841
102870,6951
102870,26764
102870,52325
102870,531
102870,45426
102870,45430
102870,41906
102870,214671
102870,16460
102870,43914
102870,62986
102870,166282
102870,46295
102870,59945
202616,35086
202616,47498
166972,3419
166972,6081
214724,4
214724,308
214724,550
27249,1230
27249,7982
27249,106447
27249,214766
130582,510
39709,4
39709,135096
39709,50806
39709,322
39709,16952
200250,52
200250,15397
200250,71
124186,2662
124186,205
124186,677
124186,2753
124186,2417
196838,11921
37677,16254
37677,22566
37677,37657
37677,308
37677,17103
37677,92195
37677,7067
37677,100291
37677,17183
37677,39454
37677,214812
37677,174418
4971,1267
4971,1276
4971,4669
4971,88
4971,308
4971,25734
4971,69451
4971,5143
4971,71
4971,11884
4971,2173
4971,118892
4971,97359
4971,2746
4971,25781
4971,134152
4971,33376
4971,75095
4971,57831
88134,111627
88134,27366
88134,18309
88134,197082
88134,18881
88134,4732
88134,13134
88134,18895
88134,25065
95935,6080
95935,6081
95935,511
95935,6909
95935,86496
95935,3603
95935,8391
95935,6039
95935,13134
95935,4377
95935,43725
95935,156721
95935,40919
24890,677
24890,51980
24890,22018
24890,214857
165010,4372
214943,2153
214943,88
214943,677
214943,2753
17265,2662
17265,205
17265,1056
17265,1357
17265,8647
17265,24418
17265,2477
17265,456
17265,6800
17265,28548
17265,5393
17265,8840
17265,27017
17265,2536
17265,101762
17265,1190
17265,40478
214999,36
214999,3369
126746,4
126746,205
126746,431
126746,4665
126746,456
126746,1276
126746,461
126746,29442
126746,322
126746,2696
126746,162234
126746,71
126746,2417
126746,193112
126746,11571
52325,4866
52325,107006
52325,59501
52325,28128
52325,52326
52325,23227
52325,27917
52325,43914
52325,61005
52325,58074
215057,205
215057,369
215057,7533
215057,1276
215057,88
215057,5226
215057,6951
215057,5016
215057,492
215057,5193
215057,71
215057,3994
215090,88
215090,3419
215090,677
215090,11852
93926,215114
31185,13416
31185,26122
31185,10685
31185,5753
31185,11668
31185,16978
31185,6909
31185,31187
31185,2571
31185,9972
31185,19274
31185,115292
31185,89807
31185,2417
31185,10925
31185,22236
31185,17035
31185,7242
31185,47278
31185,114784
50103,7468
50103,9508
50103,48271
50103,402
50103,6241
50103,53930
50103,1945
50103,431
50103,14907
50103,52
50103,19593
50103,439
50103,3343
50103,14721
50103,456
50103,1276
50103,148923
50103,54912
50103,7400
50103,473
50103,5226
50103,5123
50103,25562
50103,23208
50103,22510
50103,492
50103,27483
50103,502
50103,511
50103,3604
50103,26398
50103,3547
50103,2563
50103,2567
50103,15196
50103,5143
50103,71
50103,18349
50103,19605
50103,3807
50103,13516
50103,2173
50103,3212
50103,12751
50103,15513
50103,2417
50103,26091
50103,13820
50103,53964
50103,15219
50103,106570
50103,8122
50103,41511
50103,14444
50103,215140
50103,52122
97874,369
97874,370
97874,14917
97874,43147
97874,9672
97874,202854
97874,17270
97874,34566
97874,54084
97874,3212
97874,36807
97874,128388
97874,10255
97874,119518
50104,5948
50104,6027
50104,13134
50104,59231
50104,113604
45213,308
45213,41434
197082,370
197082,44271
197082,11339
197082,3419
197082,18309
197082,88134
82723,10969
82723,25089
82723,15196
82723,111203
82723,6585
82723,50940
82723,103517
215231,171423
215231,137838
40776,37138
40776,6951
40776,16460
40776,35488
40776,19485
38490,370
38490,19911
2387,22450
2387,1276
2387,22451
2387,13235
2387,2373
2387,2374
2387,19837
2387,2377
2387,88
2387,48977
2387,5123
2387,677
2387,15359
2387,75785
2387,13115
2387,50325
2387,33097
2387,44238
2387,20717
2387,13131
2387,13133
2387,18506
2387,69815
2387,75797
147405,87924
129877,38007
129877,87924
203990,677
203990,26629
203990,42900
203990,97478
208813,677
208813,124257
208813,172052
208813,22226
208813,8208
208813,195729
208813,183184
208813,154218
27108,370
27108,88
27108,20368
27108,677
27108,6080
27108,7690
27108,2417
207456,205
68668,2662
68668,369
68668,370
68668,402
68668,11744
68668,73371
68668,422
68668,11176
68668,2153
68668,608
68668,5189
68668,104208
68668,18125
68668,44271
68668,11336
68668,5011
68668,11337
68668,3419
68668,677
68668,6078
68668,2753
68668,19226
68668,6081
68668,35401
68668,531
68668,24195
68668,11211
68668,556
68668,36293
68668,5771
68668,4378
68668,18343
68668,12030
68668,29021
70632,7533
70632,23293
70632,7551
70632,5226
70632,39877
70632,27484
70632,59901
70632,37438
70632,31224
70632,28092
70632,60035
70632,14615
70632,39336
70632,16358
70632,44018
70632,37532
70632,123630
70632,61900
70632,34248
70632,19159
70632,27314
117999,70152
117999,1276
117999,6951
117999,6958
117999,31329
117999,27184
117999,50282
117999,196856
117999,49184
41723,640
41723,5810
41723,6241
41723,46788
41723,40744
41723,1276
41723,17511
41723,47654
41723,468
41723,3972
41723,14442
41723,46795
41723,5843
41723,492
41723,84171
41723,677
41723,17518
41723,511
41723,40749
41723,5859
41723,37296
41723,17527
41723,81181
41723,44183
41723,3606
41723,156342
41723,50229
41723,13123
41723,20073
41723,47659
41723,81183
41723,4372
41723,66111
41723,187701
41723,22833
41723,41733
41723,17541
41723,144771
41723,37439
41723,22288
41723,41734
41723,143893
41723,17188
41723,36894
41723,15520
41723,5891
41723,41736
41723,7501
41723,19880
41723,41768
41723,41740
41723,14957
41723,33814
41723,62350
41723,46829
41723,31427
41723,101307
41723,47664
41723,43554
41723,156671
41723,17549
41723,147870
41723,12966
41723,26256
41723,5894
41723,149086
41723,37834
41723,74783
41723,215382
41723,101028
41723,215383
41723,121433
41723,67382
74756,81602
74756,114473
74756,97309
215409,677
215409,15210
130470,205
130470,1945
130470,439
130470,3343
130470,308
130470,473
130470,5226
130470,14442
130470,22510
130470,62906
130470,5193
130470,15184
130470,511
130470,15188
130470,30153
130470,26398
130470,15196
130470,18038
130470,132630
130470,580
130470,86007
130470,53967
75387,1267
75387,43492
75387,25180
75387,308
75387,192414
75387,131298
75387,16304
75387,215421
75387,2580
75387,10530
75387,57064
75387,195510
75387,47718
191839,44271
191839,677
191839,64745
191839,39418
88662,400
88662,6241
88662,46
88662,18764
88662,4317
88662,88642
88662,59424
88662,439
88662,3343
88662,11036
88662,468
88662,473
88662,5226
88662,14166
88662,14442
88662,27794
88662,6751
88662,14168
88662,492
88662,3419
88662,677
88662,502
88662,32427
88662,2753
88662,6080
88662,511
88662,6017
88662,4177
88662,6909
88662,17680
88662,86496
88662,35726
88662,46046
88662,3603
88662,8391
88662,3547
88662,11677
88662,27307
88662,15196
88662,23956
88662,10853
88662,22808
88662,13798
88662,67950
88662,4372
88662,13808
88662,15210
88662,22990
88662,2177
88662,135185
88662,80921
88662,51112
88662,7501
88662,19883
176199,1309
176199,11819
176199,53930
176199,3343
176199,1276
176199,88
176199,44271
176199,13756
176199,20367
176199,492
176199,4346
176199,677
176199,11193
176199,15184
176199,11197
176199,511
176199,18490
176199,3547
176199,13115
176199,13790
176199,48278
176199,42887
176199,29209
176199,13798
176199,26018
176199,103517
176199,49138
28476,31696
28476,8755
28476,33171
28476,28067
28476,28107
28476,27730
28476,31709
28476,63386
28476,51683
28476,14553
28476,7533
28476,31713
28476,20916
28476,43942
28476,27734
28476,51685
28476,8711
28476,7551
28476,59602
28476,31732
28476,16527
28476,31740
28476,20937
28476,59998
28476,14570
28476,9466
28476,123904
28476,20952
28476,43967
28476,95823
28476,53213
28476,44446
28476,14075
28476,53228
28476,20972
28476,37808
28476,31797
28476,60020
28476,60021
28476,16530
28476,52468
28476,14611
28476,57473
28476,134813
215612,215613
19640,994
19640,5071
19640,5082
19640,402
19640,15319
19640,71897
19640,11135
19640,1999
19640,5500
163491,452
163491,677
163491,6078
9883,88
40375,205
40375,308
40375,677
40375,3369
40375,7690
215681,1276
215681,88
215681,215682
29442,4718
29442,369
29442,370
29442,1357
29442,422
29442,762
29442,2477
29442,456
29442,3360
29442,478
29442,479
29442,5011
29442,26116
29442,3419
29442,322
29442,550
29442,30477
29442,86481
29442,1572
29442,2417
90311,4
90311,1357
90311,9731
90311,431
90311,1276
90311,308
90311,21929
90311,322
90311,14489
98004,677
98004,23197
98004,18881
98004,18895
107640,994
107640,1267
107640,22451
107640,15359
107640,885
107640,13116
107640,14193
107640,118729
107640,50940
107640,47868
107640,187166
210820,88
210820,194659
210820,98204
19615,9111
19615,13721
19615,9672
141878,2662
141878,205
141878,370
141878,1267
141878,88
141878,3419
141878,677
141878,6081
141878,99282
141878,10913
141878,10530
40861,22869
40861,6993
40861,2153
40861,88
40861,23200
40861,90483
40861,50940
28205,5193
28205,5664
28205,122537
28205,215875
28205,147595
143440,36
143440,5948
143440,1267
143440,2465
143440,469
143440,308
143440,25562
143440,3369
143440,15801
143440,2417
143440,10190
143440,182969
143440,27676
143440,15885
23866,205
23866,6241
23866,75805
23866,11981
23866,439
23866,3343
23866,11036
23866,1276
23866,462
23866,88
23866,32706
23866,468
23866,14166
23866,11991
23866,16801
23866,22510
23866,12384
23866,492
23866,677
23866,27800
23866,5193
23866,511
23866,5859
23866,7420
23866,3547
23866,26078
23866,13115
23866,11677
23866,13790
23866,48278
23866,15196
23866,5143
23866,40612
23866,47759
23866,13123
23866,13798
23866,21521
23866,22084
23866,12022
23866,46818
23866,20514
23866,3214
23866,3998
23866,35731
23866,40634
23866,12477
23866,50945
23866,16822
23866,22444
23866,15520
23866,16824
23866,6590
23866,3653
23866,51640
23866,75487
23866,119460
23866,75441
23866,12966
23866,75446
23866,70536
23866,22445
66803,7377
66803,1276
66803,15724
66803,88
66803,20493
66803,2940
66803,5193
66803,885
66803,15188
66803,28794
66803,7721
66803,16649
66803,27050
66803,144878
66803,18038
66803,25771
66803,3998
66803,13811
66803,11852
66803,26767
98460,43864
98460,1276
98460,98458
98460,88
98460,98728
98460,91884
98460,95871
98460,20262
98460,43597
98460,67135
98460,20327
215997,1276
215997,71
207704,6241
207704,88
207704,492
207704,11876
207704,511
207704,832
207704,2143
207704,23200
207704,3998
207704,51640
43676,4
43676,27885
11047,370
11047,2153
11047,88
11047,3419
11047,677
11047,11668
11047,19226
11047,47678
11047,11050
11047,9972
11047,100808
11047,13134
11047,10072
11047,48108
11047,173131
11047,160871
12768,359
12768,4
12768,1309
12768,640
12768,5704
12768,400
12768,3095
12768,134684
12768,2477
12768,8437
12768,3355
12768,18125
12768,5992
12768,1190
12768,7417
12768,8392
12768,65772
12768,23956
12768,6150
12768,2417
12768,181190
216053,7634
216053,1276
216053,5226
216053,677
216053,5193
216053,8391
216053,216055
216053,5281
216053,75088
216053,27048
216053,5795
216053,216056
216053,129449
13893,9704
13893,13912
13893,211129
97293,370
97293,3419
97293,31140
97293,136726
97293,82957
97293,215895
97293,19343
97293,2417
97293,2177
97293,10480
18863,3343
18863,88
18863,468
18863,510
18863,3604
18863,13798
18863,27046
18863,15513
18863,37901
18863,28898
216126,2153
216126,11036
216126,13074
216126,3419
216126,677
216126,6080
216126,511
216126,23197
216126,13115
216126,11677
216126,2417
216126,50948
216126,23976
216126,83356
216126,11444
100555,677
216135,88
216135,677
39796,17332
39796,19246
39796,550
85335,4
85335,16901
85335,2662
85335,205
85335,369
85335,3564
85335,378
85335,88
85335,468
85335,25734
85335,92149
85335,39529
85335,56952
85335,7501
85335,17035
85335,43779
85335,80892
216183,468
216183,677
216183,3604
216183,26153
216183,13516
43347,8126
43347,640
43347,13654
43347,6241
43347,89802
43347,7942
43347,53930
43347,14907
43347,4665
43347,439
43347,3343
43347,2153
43347,14721
43347,11036
43347,138203
43347,1276
43347,13235
43347,88
43347,468
43347,3972
43347,473
43347,14166
43347,20367
43347,11991
43347,7480
43347,492
43347,92274
43347,677
43347,27483
43347,502
43347,36840
43347,506
43347,20378
43347,2753
43347,6080
43347,511
43347,4177
43347,35726
43347,46046
43347,15188
43347,3603
43347,3604
43347,44183
43347,87263
43347,8391
43347,67816
43347,832
43347,20385
43347,3547
43347,23953
43347,89803
43347,11677
43347,5281
43347,48278
43347,15196
43347,23956
43347,45605
43347,47759
43347,11388
43347,5284
43347,10853
43347,13123
43347,86358
43347,50401
43347,3994
43347,13798
43347,49108
43347,67950
43347,24704
43347,4372
43347,13134
43347,12022
43347,18038
43347,2175
43347,12751
43347,13808
43347,15513
43347,4378
43347,2417
43347,3998
43347,26092
43347,15210
43347,74766
43347,2177
43347,580
43347,11953
43347,9704
43347,103517
43347,7501
43347,14957
43347,86007
43347,49125
43347,83389
43347,126458
43347,103447
43347,53967
43347,115054
43347,54305
43347,103556
43347,27723
43347,22240
43347,3228
43347,70988
43347,216205
43347,14813
43347,84647
216211,4
216211,7942
216211,13383
216211,2153
216211,3419
216211,677
216211,46591
216211,8393
216211,556
216211,138173
216211,13134
216211,4377
216211,4378
216211,2417
216211,216213
195723,370
195723,3419
195723,677
195723,550
195723,2417
195723,11444
70033,4
70033,2662
70033,205
70033,370
70033,18105
70033,11176
70033,2153
70033,44271
70033,2753
70033,19226
70033,76792
70033,85295
119222,2308
119222,82858
119222,160562
119222,198231
119222,25742
119222,120374
119222,160028
157617,1267
157617,677
157617,41353
157617,143517
216369,1267
216369,1276
216369,462
216369,88
216369,11991
216369,5193
216369,19604
216369,43742
216369,3998
216369,13811
216369,86007
196906,88
196906,677
196906,531
196906,25326
196906,216391
195785,1267
195785,677
195785,3369
216411,3419
216411,216413
216444,216447
30105,11388
51071,369
51071,3343
51071,11036
51071,1276
51071,86867
51071,88
51071,469
51071,5393
51071,24121
51071,492
51071,13239
51071,21929
51071,502
51071,5193
51071,22380
51071,511
51071,23866
51071,40612
51071,73227
51071,9972
51071,40618
51071,22084
51071,67181
51071,95510
51071,3998
51071,13811
51071,29210
51071,193111
51071,35731
51071,15458
51071,27071
51071,51177
51071,79354
51071,60454
51071,75446
51071,66443
216494,3419
141220,1357
141220,6800
141220,3419
141220,677
141220,26251
166624,88
166624,56968
166624,9672
166624,3419
166624,677
166624,68191
166624,3604
166624,3547
166624,39885
166624,3998
166624,110170
166624,13811
166624,147782
39381,195304
39381,677
39381,68191
39381,32780
39381,51241
39381,27400
216570,3419
38292,3564
38292,12126
38292,129075
38292,23497
145870,205
145870,1276
145870,5011
145870,3419
145870,677
145870,2753
145870,6081
145870,23197
145870,15975
145870,10910
145870,5284
145870,4378
145870,2417
145870,8122
216602,369
216602,1774
216602,88
216602,677
216602,124257
216602,208813
216602,10910
216602,29477
216602,211222
216602,13134
216602,47697
216602,4809
216602,184779
216602,154218
216602,11444
136893,677
136893,3369
136893,10910
136893,136897
136893,8208
136893,10931
110525,88
110525,3419
110525,677
110525,18057
110525,531
110525,1999
110525,12030
124506,6241
124506,88
124506,216655
124506,68285
124506,149212
78535,677
78535,21979
78535,17183
213034,3419
213034,677
213034,2417
216707,34324
216707,88
216707,677
216707,36436
216707,49625
216707,216708
171071,2662
171071,2153
171071,88
171071,677
171071,73861
171071,2177
73360,1357
73360,9731
73360,762
73360,11981
73360,456
73360,36124
73360,1276
73360,21929
73360,123219
73360,13871
167327,88
216817,1267
216817,308
216817,510
152460,6339
108529,205
108529,7533
108529,35493
108529,322
108529,2417
216877,431
216877,2417
184988,3419
19236,7727
19236,12058
19236,13383
19236,11193
19236,6078
19236,10901
19236,7779
19236,46090
19236,12130
19236,38865
19236,19262
19236,205389
19236,136897
19236,93418
19236,50937
19236,47387
19236,35422
80451,5226
80451,50469
65989,11025
65989,6241
65989,11176
65989,11036
65989,13074
65989,308
65989,42984
65989,677
65989,11876
65989,47197
65989,6625
65989,8391
65989,177150
65989,13115
65989,23956
65989,9964
65989,23960
65989,44238
65989,13133
65989,2175
65989,3808
65989,19570
65989,15210
65989,2177
65989,50945
65989,13150
65989,4187
65989,216955
21587,7690
21587,12928
21587,14308
111545,88
111545,677
19711,19695
19711,677
19711,19706
19711,19226
19711,94615
19711,9896
19711,97077
19711,19745
30355,3783
30355,14130
30355,11979
30355,8454
30355,3355
30355,52430
30355,14164
30355,22974
30355,6759
30355,30136
30355,35625
30355,147236
30355,24291
16770,26408
16770,108958
16770,41149
16770,158315
16770,161250
16770,5191
16770,16431
16770,169614
16770,7801
16770,148660
16770,14294
16770,45604
16770,12539
16770,67371
16770,21155
16770,102802
16770,73792
16770,11960
115639,205
115639,88
115639,2417
49089,4665
49089,7634
49089,1276
49089,473
49089,7480
49089,27794
49089,25089
49089,45356
49089,66166
49089,492
49089,505
49089,34890
49089,29254
49089,4177
49089,92153
49089,18038
49089,92159
49089,55857
49089,80921
49089,7501
49089,15219
49089,51613
49089,49144
146043,2662
146043,370
146043,1276
146043,88
146043,2696
112530,2662
112530,36
112530,2308
112530,1267
112530,3419
112530,677
112530,8391
112530,4372
112530,12751
112530,2177
103759,1267
103759,88
103759,677
103759,511
103759,4177
103759,46046
103759,3603
103759,8391
103759,13784
103759,20385
103759,23953
103759,11388
103759,13123
103759,67950
103759,12022
103759,12751
103759,13808
103759,15210
103759,77937
