O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,nonce
-176470879,838506422,-1544190239,926849205,161977959,764304735,-1018791148,594711722,-1606389066,292
1621157248,233239380,1231863330,-1726641976,-1138907186,-1504151652,92639211,123366641,-1032053047,293
1169136736,-602861142,1101110104,1052915128,2106930226,1566583911,-728213240,2138707232,-493251528,294
-1472610252,-924256769,-1900578313,-568670540,1582554499,1276558500,-518518387,511386236,1003095871,295
16413107,1036688330,-486049261,-1781393461,-1236123654,778558302,1685877065,428863944,1495861633,296
-1886306718,100384349,570315522,1836859104,1930496924,-1431991012,790286641,-1939016759,-193918201,297
1610468324,757215572,308190995,-1810861349,-623637192,815261071,-759450430,-687004992,49280118,298
-882751320,1195937893,-1741398677,-1214991556,1574917677,1689621511,-1158308830,-1787772519,627940520,299
1239902749,-172099796,-1802897389,363534930,362448621,920994667,1183009518,-1389718218,-564764479,300
431254877,754779390,-1244639850,977554918,-1190577695,-122776769,1970646407,1253507178,104584380,301
-940057883,809834253,1169606498,-283268828,-1982479187,-278587544,406186696,-330648867,11746302,302
845612198,677542062,-453759506,743702048,1164289798,-2125993976,1222899588,-1042336381,392591171,303
-2146254630,-2053463645,-786160606,386016877,1788979513,-1294607982,1740502833,1155942738,1812925912,304
946194756,-1483669342,-1549125978,1843891566,-2080506641,820416412,-724681111,1720395794,-1230490776,305
-1483888536,553593167,1838897982,-1233044585,940751276,307104323,2073404808,1662182820,-935856173,306
1303425194,-1363340525,-1104269158,1530085364,-170217372,-887424904,253062014,-371155076,-1431831618,307
-159940825,1576777103,281642950,-1715324881,1643563152,-507846369,-454685071,-145782064,1663745244,308
1789215914,-1698894612,1951407926,2007605700,-659187944,1681371472,157282616,-2130490953,-294437323,309
632710151,-1300578774,-503517219,257639251,148897263,87375728,1289581960,-1869787734,2133826904,310
1363594418,2109816556,-1286558650,-2041563582,1488794688,-1607149675,-811073317,235580367,-1364394738,311
56308186,1229785218,358046403,1405049761,600854404,1946470931,-511225047,317447844,-1225322200,312
1407560945,1793412011,-1169725336,737383636,-45222885,768904254,894268374,-397986809,-1930107392,313
-2140680016,2046331528,-796033082,-1720049543,1988774507,-1086396222,-2079211297,-599892143,1920097196,314
43981928,1658951491,77407776,-488382278,291173435,-1597836726,2129031206,-1858941895,2005245391,315
-1340475564,-977617693,532059083,883573901,-1697851687,-1569177600,-854609521,-1444532716,-2005403450,316
1808332233,1912837334,-241027368,-1969230960,-1860386912,-1611534567,-331008545,63787856,2098171102,317
-640976253,121114273,-1297681296,1385562726,-399814153,-1435570154,-1976017028,-629774899,-1632139039,318
-1632399810,-18418517,-1174839969,-1387741839,831988820,-524862490,-1612088446,-389053374,-189797646,319
-1753709745,1095789279,-1141411194,1222363024,-1140250505,-764170242,-357547818,1747960449,1662183106,320
1338449513,1464570702,1801386033,-1930324572,1214907770,-1268623421,1030373418,-2050596146,-1370096139,321
1782894977,-110213784,-528765736,-1514072846,-1786518272,-610538534,-387309711,812341974,-349332400,322
853861141,-970698945,251809553,-327162721,1772393682,1329161271,1555119302,1364526860,-843961897,323
-1291696404,-2006810053,617677415,888126093,1101915727,-2106134206,523783757,-285248404,1353655066,324
2127610746,1757603060,-810516436,-1765749423,603365133,-300679040,70114797,-867807492,1745854250,325
1254708844,-32450680,-1575170203,1154683372,50614941,-1246826836,1002880371,170924266,-1592490149,326
1269414912,-485792804,1718102312,-1689236806,-712704,-1253551586,-1218192967,1250413882,-678699794,327
1856540097,-1561765985,2082772393,-1437439616,1140659932,662627272,-91441763,-431744355,-487562621,328
-296159758,1978626631,128018678,-653401320,358382570,2076848112,713021416,-1045513155,-10394812,329
2031318939,1423016332,351421856,-688496408,1697229085,-652565544,607033562,-943386576,-1222831976,330
1769200700,852211821,-1455159948,970908138,-1761531770,-1379066031,-1577730564,-969447817,-1394873726,331
-914214679,-1004184605,773452659,-354287874,-901162031,-1641614762,1916278631,-38922415,-823933623,332
-725527347,-1340716795,-1889599252,-415625653,699628582,-993329969,-1736345376,1095642097,-147415858,333
729603387,496416310,-1270610454,-374731460,823982184,-1994846363,110793243,1706102515,902655307,334
-174703372,371677539,-1992577532,-2096583928,-105386759,-546504999,-12611478,1389365940,-1983861815,335
-1836825849,-1764186519,-470142811,1621588592,187094409,1997429304,-433925964,-2129081367,-661691558,336
-671994336,1662061945,-1004210030,2028903495,-1504149729,1083093560,1683345088,-340145871,-268547984,337
-1354217527,-960410746,-360021567,-1049243154,1217307895,-375023417,1265007083,-202603240,954858284,338
-1036436506,-1822129203,1411041311,-946736586,1471128622,347264517,-106316327,69423018,351506779,339
-465059369,-984053958,323245222,-1731003062,1329558335,-1269691580,-807097054,809557370,1797135838,340
-1278934505,-1225860663,-1767814194,-699365917,1995118738,-2130369143,71527340,1120737578,1013742509,341
472091515,-763746421,-1979728401,-1885093664,338084867,-1506789434,1889808963,-69547261,-2036358340,342
-1271205722,-508958756,1185106569,2130995072,-959011338,1417629837,68477816,-1735853153,-671044960,343
-332452197,-1419589474,-2003078208,-430519046,-1437452402,-1212123089,-776810572,785383893,-737082528,344
-741012637,564152490,-185428851,-1736358245,747448269,-1958332485,-1619476002,1850226689,989842894,345
-827349708,-2031503498,2026905843,498064333,1232039790,1056674314,1895068480,1317160349,-1465135195,346
-594858832,-1158492540,-61196810,-1556105682,-1511277613,2089972648,252613713,1094115805,932115057,347
-323287873,-1027575910,266466155,-1014006599,-381375904,-1609024679,1725533177,-2140626226,352328329,348
-1770412383,2130027293,509344433,1492636962,1952309288,148188738,-1275991912,398264286,-1739655513,349
-1398287900,-192540562,-145568903,-1433891779,-113971197,69239061,197704620,-1630251785,-2132893932,350
1398800110,-616574531,-406909950,433429107,253736780,-1100869611,-311153577,-251997944,1969970737,351
-532992427,473245980,1317516122,-958962021,1786486643,452627186,2138301289,1534595631,1325283921,352
224243971,697813571,925181635,-332792555,224828425,-2124422399,56724200,202658099,1625773114,353
729711459,-601175913,321430238,-929977473,646527030,-224159383,-2033436282,228963880,1670432946,354
569333087,-1704776886,-390791945,1265243657,85339867,320981473,1461503188,878192644,-1683861639,355
578757531,-140992706,492017140,-1836914389,-906570000,542882792,1075609154,999852244,-967370806,356
1799891539,-517003073,437381346,994303269,920415544,657739229,1717705102,-1971809290,458982886,357
1750730672,-987151759,687425835,-850528432,-2036860650,-617945619,-72173009,-1550832728,-1027302331,358
62894012,208716485,810775741,-1789755966,456698384,2011256191,1981388168,-1790752309,487947564,359
-2049430380,-609645495,-1720571527,231981437,98620115,-26904673,281691402,-1551782965,1315523018,360
1772651977,-293706307,-686344369,-1356982219,1718197764,-835529090,2094724138,1328673968,-1852252641,361
1622442668,-1327798562,-751730706,46138141,844538149,-624209676,-272058669,-1470638601,1409226704,362
-2035325107,-344530546,172246356,-136519595,-722518803,1042515545,123217279,1450626160,-1739830629,363
1941781268,549545782,616740477,-792771379,-423274389,-1619188971,203198975,-400218088,-2019723508,364
1609988363,1632892927,500132509,1016200176,-1396112331,1482292035,1997160263,-76055811,1549027924,365
-294530941,1505499885,1016944051,-866858034,1160328020,573941512,1936280915,458236353,-2085554046,366
-914861991,-1683016001,1634981271,901243987,-121958510,-1969084494,-2095209654,-1879598485,542190513,367
54498049,-715329223,572245882,-1115832614,-860463254,-700213653,-834195046,1544306385,1855603180,368
1193042285,2143647630,1125436495,621837174,-110300010,-709644804,847886233,-1961324561,1900590115,369
-475817200,-1924810430,-922247213,-94311484,-391122556,-944918681,-153914852,-2084176126,1222186529,370
-157256343,2144623418,-1805389564,-1468796174,-1385125993,934469345,1459529265,684979809,1520564625,371
-2033253916,1733434980,693776196,-2038304576,134426186,-2126703271,-1569883099,-439028466,777941890,372
-1857705356,1533004295,-551716782,664268343,-729217006,-958888946,268416407,1888075206,59666130,373
545197868,1652047037,1390429858,-1550987939,-2059672591,-905132560,779314648,-511258347,-1828945755,374
-1243731631,-698521667,-364604796,-644935964,1082297411,958562642,-754958510,-917719841,-589940492,375
-2041057796,-419960645,431240212,-1356105281,1561580199,-1404554286,-1269627740,-959455916,505118312,376
-1925975605,-50585376,422876043,-473909480,-1314328209,1208752485,719048635,1878783907,267773788,377
1820127695,-1584453411,-456204087,176653981,1094508352,-1340827525,1174971865,-1458126177,-164897659,378
1652827703,719738887,237830197,-1614149224,-913531632,1549364207,-620992975,-1299872653,1530494767,379
-1246419871,2145246921,1931450087,2046678099,57237577,2146186221,-1749648901,802848411,377127402,380
1059100636,-1346016780,797591590,-1620243889,2109760582,1825033623,-1868329895,213688591,-550518517,381
-561670240,88542979,-1628642577,1941158062,405513811,-1889525206,-1740017077,-922553458,-210471752,382
743569793,-379542386,1900365858,-156038926,295883159,-2028755503,1379689927,1946219898,997001135,383
731192493,-1464854893,-1422538635,-196844362,-549761235,969415791,-1471167546,1541334517,211869434,384
-350706174,1492361973,-939769916,796034005,729427643,-1024039431,1549208208,158489814,-1339729125,385
2064431047,877485942,689809632,-540762148,-187029519,1376369726,-1336567215,1608529980,1013898920,386
-431364802,406095496,1089043995,-1875697010,-817224469,1608736070,1645449731,1624592411,-1257829004,387
-2052040848,1510543394,-1444733958,-1660851434,1831520061,1455117750,141008621,1702446251,-89099485,388
-1160983052,1935680046,1446956818,2049033912,1521100281,1828592981,-459578316,-1924652291,1335684066,389
-751120695,87960446,1863192804,-1287246597,-687005757,1743633685,-401257855,-1780109425,-1619688883,390
840855719,655785309,682572695,-1110776349,2125104415,-1410245033,681351385,-599284353,-119065299,391
-245461537,-1322727462,820452568,983199634,-230643010,-2137597814,1532043448,-2041915979,1139255660,392
-1361611197,1558123735,290831891,394913773,-645573324,473528675,-441363223,533049178,734837716,393
-998587045,1169482293,969435041,656732655,-1147914316,6246376,-948723928,1481866905,-919623574,394
-1667562944,1842474678,-997281559,892469011,-194588180,-315858777,667704947,-81862760,696547085,395
-845027522,1466103625,-1494268610,1083051701,1647086369,369221160,142335589,1935015355,-2080347007,396
1330211435,-1408836778,-310151680,-265184253,815117229,2030464929,418417265,300348584,1569643876,397
-782898062,-406354812,1464447623,-593141564,-683493203,1284954865,-1370799000,1748108261,-1755705639,398
-266999518,-455456369,268419837,1385256569,-802412592,-1958903337,1745037108,442965256,-846969830,399
1631824278,-1503846325,-569478005,-87697784,-1449569312,614145759,1470854077,649266145,2104212569,400
-646551858,1842946129,1371956702,2141689256,-129101299,15211586,-300519344,1775848516,1246416721,401
1907207776,55905218,466954418,1287756383,1964286611,1624002355,1703697396,114221076,-2028407133,402
-274161216,2068296103,1950343731,396683054,-1978582189,-1555657558,458484779,-1460537281,1396684914,403
2003666558,-2078265945,47374635,685905538,136504482,-1217400790,-688172267,1352460223,1278881949,404
592252072,-1222922265,-1550485221,-142802233,-680093419,-232920495,216528364,-1888497631,489090920,405
-431408932,1477726296,1789731883,1368493578,-2052489072,-1471504026,-1862848211,774946410,603593802,406
1130871774,1860067155,1545525386,224324480,727883942,1132667608,-1116782134,1089857863,-738118800,407
228807542,1622487477,963089641,1409180080,-1717293623,1941229994,193677672,684394412,-1610331534,408
1738186495,-907989280,853116104,394244886,2132237506,-418250192,-1671473577,1343502109,2020083207,409
-72952484,757751862,1428935795,-1948281155,-1530042236,-178944472,-1555654651,-1264713712,1024314109,410
-244569549,399643531,889850652,-1665802338,-628558600,846496578,-1344017095,1318653451,1748032129,411
-1773131623,771313791,-1737647663,-439220730,-426651088,-1888173617,1584689227,453964116,595574339,412
-2030280473,1299542342,1549413550,1520172423,-68978736,681305807,589905347,518784656,1719188025,413
2066861241,-1417934315,534656510,-390302317,1613678733,948817313,-1636165684,1086013287,129897999,414
-1633718393,-402105165,1453296303,1011234382,1894279407,1537284366,-1848736297,-1422130598,-916402974,415
1246193998,-1713724922,-1312786916,2072509537,-1171152101,-1728262334,1596589875,-1285197080,-33357653,416
-307776010,1716477941,52730690,2063088701,-2063013561,1643571454,-881873598,815079465,152278445,417
-1050259145,-2080905012,1217730359,-1104160224,-723608399,-825424344,1467956524,-1427149787,-2077201433,418
127107979,-1053434473,2111453156,1666345635,-1514310191,-213696155,116374883,313616618,2003841116,419
2121596165,-1334927427,-708061193,1861511443,1410555636,-1065509105,76491872,237794406,-856619247,420
-376587704,1748477649,-1027243600,-596684314,51626194,-2145780871,1410021693,-437374551,-735713961,421
1612427063,101929541,312820898,417971553,825605542,-96560443,-494885541,-1229830826,695999544,422
1971536216,846264045,-183150123,1629271759,1020084298,-2065202649,1637562229,-1726214259,-803432286,423
630084813,1056768154,1169107031,744284568,-955470150,-1690625393,-101529359,-642717167,-1307430293,424
-1392393008,217823795,245071115,-1607824115,-1197889294,769012396,1612980996,-2020817463,730745816,425
-2088388173,-2137481302,-1967825491,1138498113,-320335132,2099474033,-1015714891,1556763923,855792704,426
567163995,-1707412056,-1258252971,2071242032,1104529027,-1291106282,721476557,-5306273,-712991860,427
-1716607510,13019945,792701042,790574137,-1934054451,123756546,-1671206759,429981954,561201781,428
-635785192,943103311,1022772430,-557140660,-919279452,1136609880,1356920941,-798749457,971643234,429
-1909981947,-607686264,-2025102732,1393572069,2079931229,-1719908256,-169698512,-657369555,-1183256814,430
-992920614,-1170308356,1267363079,-563467647,-1874873622,-714209684,-1776019540,1379911426,1339700316,431
487096736,335555992,439702734,366376423,1496978481,1241179036,1703947320,-820414863,209668655,432
-1355290112,820676816,-665498386,-598465556,-1065587709,-814331086,-434201210,1940484921,-2139727311,433
935976643,-1716793531,2139978844,-1574091299,1266493988,-723823115,1625952304,-1500793040,2122814842,434
1028099395,-1962755550,-1488543030,-1774856007,892537934,1647988922,-1432418294,379099620,-938289962,435
1034926343,-889595148,-1489311870,-161708650,832308588,-366587065,-657713355,-1713487872,-281372713,436
-1442581873,545711486,1107610120,-967305628,-1228199178,1565409451,1908749451,277175698,237300737,437
-616724610,311744332,-327618912,207289823,592945099,1768790344,-1972258423,-921456196,-1954833151,438
-671081204,1656413190,-236305741,108782239,1352649966,337132448,-569488329,-452497440,1259418403,439
-82655695,-539511888,-1140675819,-1465174548,737889400,1892224899,-1526299886,-752556678,1909705333,440
1987032975,-393283285,-1134904334,889856772,555657900,-1470721778,935043250,611327957,-470347874,441
1715957156,-698508442,1110029289,-1307903206,1307198766,60768166,-919435935,-1710997276,725019983,442
-1734804958,1870303607,-1211330445,1418604664,1778784157,-841433116,-206437109,-1083413815,-795369012,443
520551818,-1685941582,1982285790,1755510726,-2000168465,1325994452,-1721101078,-984487657,-686674951,444
919178416,405224400,1883600671,1369212618,1080704929,1526255526,-607946560,119730191,377744791,445
819707043,1353963724,-2110330905,-1891428038,-2064865429,-1830370409,250777801,1117208587,-937796234,446
-86742356,-1702029884,1205280154,-322172298,747919368,1637959832,1583985343,337233176,1862579315,447
-1545664920,197404518,762348630,1239550826,-607923862,-2067455646,-1270920387,-1319626558,-973217213,448
-1993195601,-1548070978,786059851,1828539481,-1816914766,-463401374,-1297333873,799282402,1768717489,449
-1311475683,-350943709,228158595,-1475656195,-690076308,1380030797,-382633581,1979931109,-1765727005,450
773632754,-1365564444,-1250383380,808917013,-548342928,709563221,-1915063487,-812529959,306849128,451
-1020920586,573880752,-1595596890,-1936173136,-949962960,1843831375,27114459,-912553836,1572322405,452
-431772267,-1341028737,-768846491,1419192717,-676905251,-1300191935,-1322334889,1243841748,-517976138,453
-350494214,-1193119057,1435916854,-1570945660,2068480833,-1033996182,-1821245979,-1213221269,-2075310638,454
-1725858856,1717159942,-1238099396,-1512995780,939565531,548330258,203837136,-938377630,-391720773,455
-295359728,-1734892643,-1444108872,6535412,1097360208,2117430089,-565903426,-1045230242,1215504450,456
-518342299,-2072668643,-1819520507,265186083,-1511874162,-2069396419,1485518099,837266805,-121985274,457
-118976287,810259069,1875510559,440581496,-1596628955,101541153,-411560775,-115968921,920883418,458
1447779470,2056013312,719507934,-2107919359,1922747678,-1579123728,-872552730,1866524211,1120760031,459
-1109117057,-878830883,-1723239531,841662631,-1866699010,-1832369846,315057760,2108243205,1312194832,460
-1665043444,-486907245,1791591169,-1288707068,-165127529,2033527434,-1047949589,2096365078,-134410287,461
-1715506313,-1183428333,-827752170,-358822538,836325863,1407107828,1427493265,-1801846338,-1671781172,462
-801253441,2045522520,-185172477,2028999732,363060497,925887687,1691675839,484942472,970489243,463
-1266145357,238152196,-859194399,-1421916656,2098697104,1613141956,1306042764,609749018,-744940873,464
957633383,1556997435,1554219051,1429911255,957908005,244175391,-831860547,1140310363,1787019362,465
417899393,-1205932736,798479639,-205850810,-2017758673,-168039944,1864998264,-1919587669,-1079283015,466
631227247,-1554314206,-1657540162,-862756500,290562213,-1369710754,-1561889523,1885883473,2079388570,467
-1552499491,-315397618,-871464887,1953283586,-169218321,443604486,711721986,1055517730,-1456990986,468
-316917474,-417688062,-777718487,-1965336434,2028788259,1402209414,-1633309739,1009765913,221404086,469
1884193460,583322241,476791116,1294021362,-940662359,-928725164,571640561,1779970475,369074433,470
-1385298485,-973077146,359402848,974667099,-1239097173,-1671203310,-934578508,1256902671,1186043212,471
440525287,178072487,699105386,2020538051,1353017287,1332389674,-1232783143,-1426051708,1913840793,472
1439720833,1644353795,188200246,-1083659204,-367984457,-1966963561,-35528570,-764208940,-1714762105,473
-18513519,-2106507746,1307311963,352252714,773205299,-2044821297,-1840469486,423776533,-94312459,474
1720861388,1164631347,-1915131435,1520948268,1893173333,1774887914,298171568,-199639947,-1762083503,475
-2053081795,1462189122,1003719839,1324225920,-1743389933,-1268644276,-1909142280,-2129421782,-1602916528,476
-24476534,-985560743,191136212,-1737476839,906709329,-1501001227,639002992,-1353590295,-1008863921,477
-1825835333,1633274843,1126363810,-974235944,182688482,-1027708407,1033573985,1015750952,-766982346,478
-981146017,1673690543,-488506744,-1714809212,448506950,-1513569746,-839011218,-464433317,-1315214943,479
-407823285,723177966,-1952380645,-99935403,701742940,1655351115,519800074,-217541920,364407060,480
-440799129,500146756,1010144615,-1962617519,-1156583660,-1879846408,-358536311,787877916,172885370,481
821844817,-483549419,-828749394,1990170697,1630105196,275812006,1799121083,881286094,1734917023,482
-110839706,1400690064,-1955998772,-297182705,1140079156,1335472569,-1110124485,-1471171631,1856191406,483
-1695217841,656893499,-435751115,316593606,-1430647848,-483678175,-470278299,-1264580270,1583866167,484
-245175899,1688494966,1017456911,1569146411,388170908,-377817448,-1322766640,-191717255,-1322000807,485
1882668759,-1466577023,-32410461,882880317,2033946992,-1959545288,140559179,1746185906,-233784763,486
-1080323415,1706616797,-1104704316,-178867024,-1948712500,966089759,-1823137540,-71996933,1789301971,487
2005902822,-1059609404,-298603173,-1873597772,-682051809,1556457464,-2132786639,-2066357822,177308695,488
-1446611021,1119045107,311822685,-777130146,-1219788264,1968155451,-1700820064,-143230623,-1670601482,489
1150238137,1122357033,-224393189,2062904231,-1963211154,-1006377810,665396947,-418359858,43175692,490
-1780211766,-842375521,-2051791528,1167348299,-416902430,-991571010,620552396,1729756929,-2132473453,491
-865542562,264391540,2118927969,-1634981721,1226919599,-312026101,-870777688,415726938,-2104850513,492
1328263864,2029446580,-668103272,-1243887523,-33498535,1780946434,1639636000,-1963176442,-1383979154,493
317926729,1335016354,1605095173,486844347,618995110,1781898183,-405414539,-648208819,1553160053,494
-618484378,425342021,-1384143964,-561433348,736224952,-1431908206,-251803779,876342820,96000668,495
879557119,-1715686488,1996760232,959860148,294464780,-1479705275,-647702211,-332873238,2127963868,496
1973714673,1147824564,1081673413,1706691555,931017408,1626641270,1824803968,262237328,75710446,497
-306331643,-1112531750,-1658446147,-2068166864,1827674830,1122231078,-1631548953,1825529192,-303613326,498
-1175170453,1453950552,1070845805,1952905850,-1717835750,-1775297446,403974672,2080019228,-882510487,499
565847464,1849066526,-152520785,138759337,-1447620852,-83643080,-1910085520,-1510247130,1862441225,500
1778344230,-1064229674,-1056142605,672595018,1564629902,1693505327,-1288706434,-1732398689,-2052247229,501
1260122162,-813878283,1327427470,502976007,1055831214,706028831,636351957,1985858342,-381263245,502
-338928123,1136475135,-288621855,989999733,1319323008,5681824,-266550557,-1072154334,340667682,503
1244680016,1858703843,1197297799,-1773754815,-842159861,-2077760752,1621175994,-1491147634,-926406370,504
-1008773181,-2009066411,109264453,-1391136088,-1200686894,1459173627,-1817199469,-489186816,521266205,505
-1689045414,1735044084,1122063339,297142048,-785719585,1238635534,1519245849,-1897632025,158703322,506
-2122324630,-1257467545,1517085489,360130696,197419314,-1654867739,542368855,-1368339829,-1172362535,507
1152981692,1619158409,618224568,-2088755477,1238336974,669965460,-1842949600,-1439479130,-1488100144,508
-887971462,-2061491325,195131811,1194099462,629126364,1618188102,-1058912580,1664785049,-814153061,509
-1816411595,-1870279855,-835183995,183685123,1603911437,-1270463598,-198554895,1119564428,-414530425,510
-841135973,1466644141,-390392429,73498515,-634084696,-1314694519,-1900257341,-761503278,-885577640,511
66834621,1060870643,-1022469884,-770797054,-620638597,-1414771832,-2068434129,1281830754,-83405969,512
1165436035,1336733747,-130046941,997020844,-95193721,-396159075,-1955510289,-739621553,1221967983,513
-137556428,178550699,291738720,1018282621,176723139,216934227,354858089,-567223098,2033898024,514
1878234521,1207315718,-539816622,-585515000,-95021315,-228371976,-239699898,2054758915,1939529850,515
-668271184,-1283304249,988881553,-1321769043,-487839415,-1485139835,1351357132,-567200349,1995947927,516
580418984,-1082421201,-99721363,-1139586059,-1547063124,-757368412,1834722130,-485156800,-2057366490,517
967457475,-81602826,1680463718,2033195067,-717835805,-1263065203,1827672507,-296037477,36642292,518
-459618305,82980556,-1459474237,1412130283,1424999526,-527736559,-1852326558,-221940074,-1769301588,519
-393246983,495449351,1327743131,55341994,-1579008583,943851638,117539293,1060821278,-1289342982,520
-23216237,805161929,2005343565,-1503120930,-317727700,-1436028352,635411988,1332284710,918820040,521
-1633199290,1824821777,-382661238,1024541454,2019825095,-2069306918,-875082402,1791536969,-1800638494,522
-643825753,-177099763,-1625291481,-670398556,-56378330,1129234017,-507961186,1744414775,1700200053,523
490059606,-1303831032,-581908375,1958923814,356201058,-2092481282,-1143031747,-687877100,-577715753,524
2043003418,-219638125,244947765,-354914578,1249934528,234291004,-1884655928,-1471055179,439726081,525
1994537065,1704470129,-1723885971,-1633970213,-170424206,1049821638,1122117372,-1147881895,-1844174532,526
-2110311642,-137397798,-1537510494,1483793952,873866399,26951165,-2087476412,628544757,-1308140204,527
-467928139,-1765781251,1775032559,-1202619617,-1156667953,342643557,-578938879,641769284,1853287868,528
-1823933828,-1448471117,-751351644,1024600500,279932538,-1859536449,-1516695385,-965439643,-1494345434,529
2146202821,1933637089,1312486334,2054381041,-1567309410,941784934,-1707775827,-373493918,-1158363869,530
634058782,1220041252,-1697451857,-1644528164,-1192817892,-487970187,-508407072,1809302827,376071040,531
975194831,-105030496,443650406,-1094630577,-2015452711,584394310,1726341946,-1572931212,-1466397008,532
-1008108262,-2097648411,85549934,1301387666,885692883,129149996,668837176,-226904625,109382485,533
206865726,-790933002,13283489,2046895600,774534820,1795389029,1156122434,1729453072,-1207581489,534
1083324193,-1270364605,-2007900718,-1075960762,-1477632994,1973459747,820608831,1401787412,1689180374,535
-1087141113,1071328895,-90225595,269427351,-1550348020,-282315213,2066184061,-752938746,-1307260405,536
-161450506,657632799,-187460559,-630789659,2146647373,-1433070770,473232966,-234219217,1660448351,537
207836438,1225575412,2115317882,1808135455,-1222041064,301207940,542620642,-293925405,-938144742,538
1379642017,355496271,1030357084,-1668443801,801253329,1769670247,-479579176,-262800246,1550135034,539
-626424175,733543958,-164869420,-1566506241,1342484998,378732357,98552273,-749370202,393694365,540
1580558772,723171387,-803457745,395959171,-23402456,1319713930,1625567874,-1690152006,-89622659,541
-803448908,-1069929775,-445300362,2133141956,-1841601656,1964275513,1391834795,-724830141,1003836814,542
1937386676,596525135,592497276,1748009098,-1738755136,-1030646548,-558444236,1015931513,-1847391676,543
643498646,-750112717,605895449,-787018855,-1656765428,1089879875,336139,-503627586,1268061215,544
-1261010856,143061877,2050923755,263065176,1327235390,277510584,1054580687,1557451129,1686653925,545
1506481179,1397380719,-1199198536,-148082368,-1136900130,-101001944,809640834,-2072647638,52980885,546
789261859,-743684620,-1041747975,15164526,-2013224224,966894349,225619082,-555650715,-884737402,547
-1139367175,-1146333597,-1725718347,720257441,1571189397,-1921408265,865407692,1356229752,-799560325,548
213212217,-884126195,-1435477205,1497608495,-1953310329,358584270,-1500111748,-1943898403,-1485906740,549
-1102887201,1303871676,1362387176,290204598,-352855676,593552042,337974843,1864048842,-367087628,550
702635793,139245449,-867278303,1364661686,-2079476889,-724640595,-2140370134,-1937823074,-1003632531,551
557792517,960214734,1824620753,-1239405599,1048324368,1043736776,729574563,-2086861891,616695715,552
136498488,863905298,1368003014,-1879078320,1623501463,-1432944065,-1009489365,-33036129,1198124496,553
-814848140,667562636,354215818,806585734,-930230409,-18541952,-549975800,-1501401180,-763811307,554
-344181433,-1652022515,1230576692,798680212,758712498,-1059394091,1576181376,199924080,-2044765468,555
-1574422469,-2138442007,-692966055,-1340085923,516796358,1692482504,-1954007470,-1542919404,854879042,556
141436446,-1039914841,-193328446,-909450986,1416011622,-1940837052,-1931028049,-2138134976,-1086318148,557
-2079997812,-1819607501,1949863760,1741709344,1571443892,1457045556,-1730611907,-2009109120,-425269767,558
710676816,1887699948,2140620306,-1222965307,-1352497388,-2139180411,3632949,1215460860,-268415026,559
-1032306296,2106170491,-624941636,1577340215,-211192829,962478214,-1264633573,-492960309,-1708779249,560
-1519217881,330107377,1101262004,1482296551,45132216,1691366567,727547333,4389430,2077708612,561
-718929616,770678171,832141728,-1898585794,1818377730,-988095867,-1911355242,652339745,710203977,562
833620952,-1478760753,-1119288435,-1315870941,920910795,-1626133973,638842887,1186412314,-571616183,563
1102493845,-1804489863,1334098168,441325376,1231681292,-1039226409,-805638211,-17750419,-402440507,564
2118159757,1911329743,332458340,-1345082263,800563774,-1154435297,310207046,-1639759525,1814247996,565
790601768,702258095,-2096471652,-1239403839,621992813,-772448773,1798580901,-529261296,1003364098,566
1135909089,1641869386,1651828995,-1768035827,420745809,-448995159,-493919773,-868806178,1683744532,567
644936156,-400347111,2053344250,-217970098,1096225073,515299051,-533382728,129274902,-258345311,568
37723464,1512061555,-117922629,2035029082,-1193456845,1230622899,-705175612,1071288628,-1763364359,569
1793366032,-1944518606,2029600363,-395923980,-1482872898,579192360,-464418199,-1093721282,-837234345,570
270366377,-289445794,-66039619,-1202138452,699848882,-1251591894,2107892289,-316723592,1899310586,571
-2110284342,865599394,-1248840866,1969192455,-1619014135,1100847023,1458486832,-1663483167,-1611532563,572
1298550782,1857033621,716518538,1138264981,-733696879,-540318374,-964176079,-42567058,262042738,573
-615178521,-1963724525,-318270227,-1696948520,1244805155,-1975097666,-1707020125,-1794141373,562686037,574
-1562647060,1672361361,-166392529,1508147744,-1610544542,-1225825312,1249638235,-1326437582,-1954437377,575
-1696315893,-538238669,244888030,-1229652702,-398694538,-295676416,-2069379383,406763745,-1693055114,576
1214736526,1576185152,-1781160845,-194450500,-1412138662,-851337165,183065085,2140994243,1096418124,577
2118330849,589888842,-1413615330,1718324872,-1890988440,-940783736,8260093,-1402671157,577996766,578
1435097198,-646787347,343022971,1519628504,1300988583,123798935,1892734688,570536704,-2005578878,579
433457988,-1235758610,683093342,-1153247523,-515023787,-1616934470,863125338,-980493027,-630726656,580
642987774,86373931,1811080007,1074689564,124008579,-1294598083,-1944694186,-354406170,-378852366,581
1234666799,1624102903,1029206820,1817779010,-705663982,-1360692305,-1314975623,-1471118059,-317097854,582
-1871488162,1949298091,-1997712498,-1317535028,2071125526,1007645172,-1964333078,3569966,-2076965259,583
2110903566,-482549792,739597488,-916635626,-2007970469,-1616763262,179294864,-1738425797,887780804,584
